I would recommend this laptop to anyone looking to get a new laptop who is willing to spend a little more money to get great quality!	quality	1
I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home, and it runs just fine.	runs	1
Also, one of the users mentioned how the edges on the macbook is sharp, if you have money to spend on one of the incase shells, it doesn't seem to be a problem.	edges	0
Also, one of the users mentioned how the edges on the macbook is sharp, if you have money to spend on one of the incase shells, it doesn't seem to be a problem.	incase shells	1
It is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.	keyboard	1
It is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.	weight	1
It is easy to use, its keyboard easily accommodates large hands, and its weight is fantasic.	use	1
Called Acer many times, they want me to pay the shipping to ship it to their repair center - I was very disappointed since it is a brand new computer!	shipping	0
The battery is really long.	battery	1
Anyway, in early July of this year, the DVD burner stopped working, and the computer stared having issues with power supply.	DVD burner	0
Anyway, in early July of this year, the DVD burner stopped working, and the computer stared having issues with power supply.	power supply	0
Had some trouble finding a case that it would fit in.	case	0
This computer that I have has had issues with the keyboard where it lost half the keyboard functions.	keyboard	0
This computer that I have has had issues with the keyboard where it lost half the keyboard functions.	keyboard functions	0
Comes with iMovie;	iMovie	1
COMPUTER HAS BEEN AT SERVICE FACILITY MORE THAN IN MY HANDS.	SERVICE FACILITY	0
When I called Sony the Customer Service was Great.	Customer Service	1
even though I had the receipt in front of me proving it still had 2 months left on the warranty.	warranty	0
It is a much more streamlined system for adding programs, using the internet, and doing other things everyone does on a computer.	system	1
My computer froze on several occasion, had buttons that randomely would fall off and even had moments when the computer would refuse to turn on at all.	buttons	0
Not even safe mode boots.	safe mode	0
This is an over-sized, 18-inch laptop.	18-inch	0
I had to pay $100 for a universal charger for this cheap $300 laptop.	universal charger	0
The powerpoint opened seamlessly in the apple and the mac hooked up to the projector so easily it was almost scary.	powerpoint	1
1.You can not change your desktop background (window's 7 starter does NOT support that function).	desktop background	0
1.You can not change your desktop background (window's 7 starter does NOT support that function).	window's 7 starter	0
1.You can not change your desktop background (window's 7 starter does NOT support that function).	function	0
Took me 11 hours, 3 trips to different FedEx offices, and brutal conversations with 14 of the worse IT support technicians in the world.	IT support technicians	0
Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running.	charger	0
Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running.	hardware	0
As usual at customer service center, she asked me to hold for a moment while she went to the back-office and compare it with other same model netbooks and discussed it with her colleague (I could see them).	customer service center	0
The screen gets smeary and dusty very quickly and it's very noticeable.	screen	0
